Timestamp,ACC X,ACC Y,ACC Z
2026/05/14 10:39:54.481,-0.001,-0.017,0.998
2026/05/14 10:39:54.500,0.003,-0.015,0.996
2026/05/14 10:39:54.520,-0.002,-0.01,0.995
2026/05/14 10:39:54.540,-0.001,-0.013,0.993
2026/05/14 10:39:54.560,-0.002,-0.015,0.995
2026/05/14 10:39:54.579,-0.004,-0.015,0.993
2026/05/14 10:39:54.599,-0.002,-0.014,0.998
2026/05/14 10:39:54.619,0.0,-0.013,0.995
2026/05/14 10:39:54.639,0.001,-0.012,0.998
2026/05/14 10:39:54.658,-0.006,-0.012,1.0
2026/05/14 10:39:54.678,-0.005,-0.011,0.996
2026/05/14 10:39:54.698,0.003,-0.011,0.998
2026/05/14 10:39:54.718,-0.001,-0.014,0.996
2026/05/14 10:39:54.738,0.002,-0.013,0.998
2026/05/14 10:39:54.757,0.001,-0.011,0.996
2026/05/14 10:39:54.777,0.0,-0.013,0.998
2026/05/14 10:39:54.797,-0.001,-0.014,1.0
2026/05/14 10:39:54.817,-0.001,-0.01,0.999
2026/05/14 10:39:54.836,-0.002,-0.012,0.997
2026/05/14 10:39:54.856,0.0,-0.008,0.997
2026/05/14 10:39:54.876,-0.001,-0.016,0.996
2026/05/14 10:39:54.896,0.001,-0.012,1.001
2026/05/14 10:39:54.915,-0.002,-0.015,1.0
2026/05/14 10:39:54.935,-0.001,-0.017,0.998
2026/05/14 10:39:54.955,-0.002,-0.014,0.999
2026/05/14 10:39:54.975,-0.002,-0.013,0.996
2026/05/14 10:39:54.995,0.001,-0.012,0.997
2026/05/14 10:39:55.014,0.001,-0.013,1.001
2026/05/14 10:39:55.034,-0.005,-0.013,0.997
2026/05/14 10:39:55.054,-0.001,-0.014,0.999
2026/05/14 10:39:55.074,0.001,-0.013,0.995
2026/05/14 10:39:55.093,-0.001,-0.016,0.998
2026/05/14 10:39:55.113,0.0,-0.014,0.996
2026/05/14 10:39:55.133,0.0,-0.012,0.999
2026/05/14 10:39:55.153,0.0,-0.012,0.997
2026/05/14 10:39:55.172,-0.004,-0.018,0.997
2026/05/14 10:39:55.192,-0.002,-0.014,0.996
2026/05/14 10:39:55.212,0.0,-0.014,1.0
2026/05/14 10:39:55.232,0.002,-0.009,0.999
2026/05/14 10:39:55.251,-0.001,-0.012,0.997
2026/05/14 10:39:55.271,-0.001,-0.008,0.998
2026/05/14 10:39:55.291,0.0,-0.01,0.998
2026/05/14 10:39:55.311,0.002,-0.012,1.001
2026/05/14 10:39:55.331,0.002,-0.014,0.998
2026/05/14 10:39:55.350,0.001,-0.013,0.997
2026/05/14 10:39:55.370,0.001,-0.014,0.995
2026/05/14 10:39:55.390,0.001,-0.012,0.998
2026/05/14 10:39:55.410,-0.001,-0.014,0.998
2026/05/14 10:39:55.429,-0.001,-0.012,0.998
2026/05/14 10:39:55.449,0.0,-0.012,0.998
2026/05/14 10:39:55.469,-0.004,-0.008,0.998
2026/05/14 10:39:55.489,0.0,-0.019,0.993
2026/05/14 10:39:55.508,0.003,-0.017,1.003
2026/05/14 10:39:55.528,0.0,-0.019,1.01
2026/05/14 10:39:55.548,0.0,-0.013,0.999
2026/05/14 10:39:55.568,-0.001,-0.014,0.997
2026/05/14 10:39:55.588,0.0,-0.012,0.995
2026/05/14 10:39:55.607,-0.002,-0.012,0.997
2026/05/14 10:39:55.627,0.001,-0.012,0.999
2026/05/14 10:39:55.647,-0.002,-0.012,1.0
2026/05/14 10:39:55.667,-0.002,-0.015,0.998
2026/05/14 10:39:55.686,0.006,-0.013,1.002
2026/05/14 10:39:55.706,-0.002,-0.013,0.997
2026/05/14 10:39:55.726,0.001,-0.013,0.997
2026/05/14 10:39:55.746,0.003,-0.014,1.001
2026/05/14 10:39:55.765,0.001,-0.013,0.997
2026/05/14 10:39:55.785,-0.002,-0.013,0.994
2026/05/14 10:39:55.805,0.002,-0.008,0.994
2026/05/14 10:39:55.825,-0.001,-0.014,0.995
2026/05/14 10:39:55.845,-0.002,-0.016,0.998
2026/05/14 10:39:55.864,0.001,-0.011,0.998
2026/05/14 10:39:55.884,0.001,-0.014,0.998
2026/05/14 10:39:55.904,-0.001,-0.013,0.997
2026/05/14 10:39:55.924,0.001,-0.016,0.994
2026/05/14 10:39:55.943,0.001,-0.015,1.0
2026/05/14 10:39:55.963,0.0,-0.009,0.999
2026/05/14 10:39:55.983,-0.002,-0.014,0.996
2026/05/14 10:39:56.003,-0.003,-0.009,0.998
2026/05/14 10:39:56.022,0.002,-0.013,0.999
2026/05/14 10:39:56.042,0.0,-0.013,0.997
2026/05/14 10:39:56.062,0.0,-0.01,0.996
2026/05/14 10:39:56.082,0.0,-0.012,1.0
2026/05/14 10:39:56.101,0.002,-0.01,0.999
2026/05/14 10:39:56.121,0.0,-0.012,0.996
2026/05/14 10:39:56.141,-0.001,-0.012,0.998
2026/05/14 10:39:56.161,-0.001,-0.016,0.999
2026/05/14 10:39:56.181,0.002,-0.015,0.998
2026/05/14 10:39:56.200,0.001,-0.016,0.986
2026/05/14 10:39:56.220,-0.014,-0.01,1.007
2026/05/14 10:39:56.240,-0.007,-0.012,0.994
2026/05/14 10:39:56.260,0.003,-0.01,0.993
2026/05/14 10:39:56.279,-0.012,-0.004,1.004
2026/05/14 10:39:56.299,-0.004,-0.02,0.991
2026/05/14 10:39:56.319,0.013,-0.008,0.999
2026/05/14 10:39:56.339,0.005,-0.012,0.995
2026/05/14 10:39:56.358,-0.017,-0.022,0.977
2026/05/14 10:39:56.378,-0.001,-0.012,0.997
2026/05/14 10:39:56.398,-0.001,-0.007,0.991
2026/05/14 10:39:56.418,0.001,-0.012,0.994
2026/05/14 10:39:56.438,-0.003,-0.015,0.999
2026/05/14 10:39:56.457,0.002,-0.018,1.001
2026/05/14 10:39:56.477,-0.002,-0.009,1.019
2026/05/14 10:39:56.497,-0.005,-0.028,0.972
2026/05/14 10:39:56.517,-0.006,-0.018,1.001
2026/05/14 10:39:56.536,-0.003,-0.005,0.999
2026/05/14 10:39:56.556,0.001,-0.007,1.006
2026/05/14 10:39:56.576,-0.002,-0.014,0.998
2026/05/14 10:39:56.596,0.0,-0.011,0.996
2026/05/14 10:39:56.615,-0.001,-0.014,0.997
2026/05/14 10:39:56.635,-0.001,-0.013,0.997
2026/05/14 10:39:56.655,-0.001,-0.012,0.999
2026/05/14 10:39:56.675,-0.003,-0.015,0.997
2026/05/14 10:39:56.694,-0.002,-0.015,0.995
2026/05/14 10:39:56.714,0.0,-0.009,1.0
2026/05/14 10:39:56.734,-0.001,-0.01,0.998
2026/05/14 10:39:56.754,-0.001,-0.014,0.995
2026/05/14 10:39:56.774,0.001,-0.009,0.993
2026/05/14 10:39:56.793,0.0,-0.016,0.996
2026/05/14 10:39:56.813,-0.001,-0.016,0.995
2026/05/14 10:39:56.833,0.001,-0.016,0.998
2026/05/14 10:39:56.853,-0.002,-0.015,0.997
2026/05/14 10:39:56.872,0.0,-0.018,0.998
2026/05/14 10:39:56.892,0.001,-0.017,1.0
2026/05/14 10:39:56.912,-0.001,-0.014,0.999
2026/05/14 10:39:56.932,-0.001,-0.01,0.997
2026/05/14 10:39:56.951,0.002,-0.011,0.996
2026/05/14 10:39:56.971,0.001,-0.01,1.002
2026/05/14 10:39:56.991,-0.001,-0.009,0.995
2026/05/14 10:39:57.011,0.001,-0.014,0.998
2026/05/14 10:39:57.031,-0.001,-0.011,0.999
2026/05/14 10:39:57.050,-0.002,-0.015,0.997
2026/05/14 10:39:57.070,-0.003,-0.013,0.997
2026/05/14 10:39:57.090,0.001,-0.013,0.999
2026/05/14 10:39:57.110,-0.002,-0.014,0.997
2026/05/14 10:39:57.129,0.0,-0.014,0.999
2026/05/14 10:39:57.149,0.0,-0.014,0.996
2026/05/14 10:39:57.169,0.001,-0.014,0.997
2026/05/14 10:39:57.189,-0.003,-0.011,0.993
2026/05/14 10:39:57.208,-0.001,-0.013,0.995
2026/05/14 10:39:57.228,0.0,-0.012,0.997
2026/05/14 10:39:57.248,0.0,-0.008,0.995
2026/05/14 10:39:57.268,0.0,-0.009,0.996
2026/05/14 10:39:57.288,-0.003,-0.008,1.007
2026/05/14 10:39:57.307,0.009,-0.015,0.994
2026/05/14 10:39:57.327,0.006,0.001,1.008
2026/05/14 10:39:57.347,-0.02,-0.011,0.977
2026/05/14 10:39:57.367,0.011,-0.018,1.002
2026/05/14 10:39:57.386,0.005,-0.004,0.998
2026/05/14 10:39:57.406,0.002,-0.011,1.007
2026/05/14 10:39:57.426,0.001,-0.012,1.0
2026/05/14 10:39:57.446,0.0,-0.011,1.001
2026/05/14 10:39:57.465,-0.001,-0.01,0.996
2026/05/14 10:39:57.485,-0.001,-0.012,1.001
2026/05/14 10:39:57.505,0.001,-0.014,0.995
2026/05/14 10:39:57.525,-0.002,-0.012,0.999
2026/05/14 10:39:57.544,-0.001,-0.013,0.998
2026/05/14 10:39:57.564,-0.001,-0.011,1.002
2026/05/14 10:39:57.584,0.003,-0.011,0.998
2026/05/14 10:39:57.604,-0.002,-0.014,0.995
2026/05/14 10:39:57.624,-0.002,-0.006,1.0
2026/05/14 10:39:57.643,0.001,-0.012,0.996
2026/05/14 10:39:57.663,0.005,-0.002,1.013
2026/05/14 10:39:57.683,0.008,0.01,1.023
2026/05/14 10:39:57.703,-0.022,-0.02,0.97
2026/05/14 10:39:57.722,-0.012,-0.018,0.983
2026/05/14 10:39:57.742,-0.008,-0.024,0.987
2026/05/14 10:39:57.762,0.003,-0.027,0.996
2026/05/14 10:39:57.782,0.009,-0.012,1.009
2026/05/14 10:39:57.801,0.004,-0.004,1.012
2026/05/14 10:39:57.821,-0.018,-0.001,0.998
2026/05/14 10:39:57.841,0.002,-0.01,0.998
2026/05/14 10:39:57.861,0.003,-0.011,0.994
2026/05/14 10:39:57.881,-0.001,-0.016,0.996
2026/05/14 10:39:57.900,0.0,-0.01,1.004
2026/05/14 10:39:57.920,-0.001,-0.014,0.991
2026/05/14 10:39:57.940,0.002,-0.01,0.997
2026/05/14 10:39:57.960,-0.005,-0.014,0.994
2026/05/14 10:39:57.979,0.0,-0.009,0.997
2026/05/14 10:39:57.999,-0.002,-0.016,1.001
2026/05/14 10:39:58.019,-0.01,-0.01,0.995
2026/05/14 10:39:58.039,-0.005,-0.014,0.998
2026/05/14 10:39:58.058,0.005,-0.013,0.995
2026/05/14 10:39:58.078,0.0,-0.011,0.993
2026/05/14 10:39:58.098,-0.003,-0.004,1.0
2026/05/14 10:39:58.118,0.003,-0.005,1.003
2026/05/14 10:39:58.138,-0.001,-0.019,0.995
2026/05/14 10:39:58.157,-0.001,-0.011,0.994
2026/05/14 10:39:58.177,0.0,-0.015,0.996
2026/05/14 10:39:58.197,-0.007,0.007,1.025
2026/05/14 10:39:58.217,-0.006,0.001,1.007
2026/05/14 10:39:58.236,-0.002,-0.021,0.988
2026/05/14 10:39:58.256,-0.001,-0.008,0.998
2026/05/14 10:39:58.276,0.0,-0.009,0.998
2026/05/14 10:39:58.296,-0.001,-0.007,1.001
2026/05/14 10:39:58.315,-0.001,-0.011,0.997
2026/05/14 10:39:58.335,0.0,-0.013,0.996
2026/05/14 10:39:58.355,0.001,-0.013,0.997
2026/05/14 10:39:58.375,-0.003,-0.007,0.998
2026/05/14 10:39:58.395,-0.001,-0.012,0.991
2026/05/14 10:39:58.414,-0.002,-0.017,1.0
2026/05/14 10:39:58.434,0.001,-0.015,0.994
2026/05/14 10:39:58.454,0.0,-0.014,0.999
2026/05/14 10:39:58.474,0.002,-0.014,0.995
2026/05/14 10:39:58.493,-0.001,-0.01,0.999
2026/05/14 10:39:58.513,-0.003,-0.014,0.994
2026/05/14 10:39:58.533,-0.001,-0.011,0.992
2026/05/14 10:39:58.553,0.002,-0.008,1.003
2026/05/14 10:39:58.572,0.0,-0.012,1.0
2026/05/14 10:39:58.592,0.002,-0.014,0.994
2026/05/14 10:39:58.612,-0.001,-0.017,0.996
2026/05/14 10:39:58.632,-0.003,-0.01,0.996
2026/05/14 10:39:58.651,-0.002,-0.012,0.992
2026/05/14 10:39:58.671,-0.001,-0.013,0.995
2026/05/14 10:39:58.691,0.004,-0.012,1.0
2026/05/14 10:39:58.711,-0.001,-0.011,0.997
2026/05/14 10:39:58.731,-0.003,-0.012,0.998
2026/05/14 10:39:58.750,-0.004,-0.014,0.998
2026/05/14 10:39:58.770,-0.001,-0.013,1.006
2026/05/14 10:39:58.790,0.003,-0.013,0.991
2026/05/14 10:39:58.810,0.002,-0.012,0.998
2026/05/14 10:39:58.829,0.0,-0.01,0.998
2026/05/14 10:39:58.849,0.002,-0.012,0.997
2026/05/14 10:39:58.869,-0.003,-0.013,0.994
2026/05/14 10:39:58.889,0.002,-0.013,0.997
2026/05/14 10:39:58.908,0.001,-0.01,0.997
2026/05/14 10:39:58.928,0.001,-0.015,0.996
2026/05/14 10:39:58.948,0.0,-0.011,0.997
2026/05/14 10:39:58.968,-0.001,-0.012,0.995
2026/05/14 10:39:58.988,-0.003,-0.014,0.998
2026/05/14 10:39:59.007,0.001,-0.012,0.997
2026/05/14 10:39:59.027,-0.002,-0.01,0.993
2026/05/14 10:39:59.047,0.001,-0.015,0.993
2026/05/14 10:39:59.067,-0.001,-0.01,0.994
2026/05/14 10:39:59.086,0.003,-0.016,0.997
2026/05/14 10:39:59.106,0.002,-0.01,1.0
2026/05/14 10:39:59.126,-0.002,-0.011,0.999
2026/05/14 10:39:59.146,-0.002,-0.009,0.994
2026/05/14 10:39:59.165,-0.002,-0.015,0.998
2026/05/14 10:39:59.185,-0.002,-0.011,0.996
2026/05/14 10:39:59.205,-0.001,-0.012,0.996
2026/05/14 10:39:59.225,0.0,-0.014,0.998
2026/05/14 10:39:59.245,-0.002,-0.013,0.995
2026/05/14 10:39:59.264,-0.001,-0.012,0.996
2026/05/14 10:39:59.284,0.0,-0.014,1.0
2026/05/14 10:39:59.304,0.0,-0.016,0.994
2026/05/14 10:39:59.324,0.0,-0.011,0.998
2026/05/14 10:39:59.343,-0.001,-0.012,0.999
2026/05/14 10:39:59.363,-0.003,-0.014,0.999
2026/05/14 10:39:59.383,-0.002,-0.014,0.996
2026/05/14 10:39:59.403,0.0,-0.011,0.996
2026/05/14 10:39:59.422,-0.002,-0.016,0.99
2026/05/14 10:39:59.442,0.006,-0.016,1.005
2026/05/14 10:39:59.462,-0.014,-0.011,0.995
2026/05/14 10:39:59.482,-0.001,-0.013,0.997
2026/05/14 10:39:59.501,0.0,-0.011,1.005
2026/05/14 10:39:59.521,0.003,-0.016,1.007
2026/05/14 10:39:59.541,-0.004,-0.009,0.991
2026/05/14 10:39:59.561,0.0,-0.014,0.999
2026/05/14 10:39:59.581,0.002,-0.015,0.999
2026/05/14 10:39:59.600,0.001,-0.016,1.004
2026/05/14 10:39:59.620,0.002,-0.013,0.994
2026/05/14 10:39:59.640,-0.001,-0.011,0.995
2026/05/14 10:39:59.660,0.001,-0.01,1.001
2026/05/14 10:39:59.679,-0.004,-0.014,0.998
2026/05/14 10:39:59.699,-0.004,-0.014,0.997
2026/05/14 10:39:59.719,0.001,-0.012,0.993
2026/05/14 10:39:59.739,0.002,-0.012,0.997
2026/05/14 10:39:59.758,-0.001,-0.015,0.995
2026/05/14 10:39:59.778,0.003,-0.01,1.001
2026/05/14 10:39:59.798,-0.003,-0.013,0.998
2026/05/14 10:39:59.818,0.003,-0.01,0.998
2026/05/14 10:39:59.838,0.004,-0.007,0.997
2026/05/14 10:39:59.857,0.001,-0.013,0.997
2026/05/14 10:39:59.877,-0.001,-0.013,0.998
2026/05/14 10:39:59.897,-0.002,-0.01,0.996
2026/05/14 10:39:59.917,-0.003,-0.013,0.998
2026/05/14 10:39:59.936,0.003,-0.01,0.995
2026/05/14 10:39:59.956,-0.001,-0.014,0.996
2026/05/14 10:39:59.976,0.002,-0.012,0.996
2026/05/14 10:39:59.996,-0.004,-0.008,0.998
2026/05/14 10:40:00.015,0.0,-0.015,0.996
2026/05/14 10:40:00.035,-0.001,-0.013,0.998
2026/05/14 10:40:00.055,-0.001,-0.012,0.998
2026/05/14 10:40:00.075,-0.003,-0.011,1.0
2026/05/14 10:40:00.095,-0.001,-0.013,0.997
2026/05/14 10:40:00.114,-0.001,-0.012,1.0
2026/05/14 10:40:00.134,-0.001,-0.01,1.0
2026/05/14 10:40:00.154,-0.003,-0.011,0.998
2026/05/14 10:40:00.174,-0.001,-0.015,1.0
2026/05/14 10:40:00.193,0.001,-0.011,0.994
2026/05/14 10:40:00.213,0.001,-0.014,0.996
2026/05/14 10:40:00.233,0.002,-0.01,0.999
2026/05/14 10:40:00.253,-0.002,-0.012,0.997
2026/05/14 10:40:00.272,0.0,-0.013,0.998
2026/05/14 10:40:00.292,0.002,-0.012,0.998
2026/05/14 10:40:00.312,0.0,-0.011,0.996
2026/05/14 10:40:00.332,-0.001,-0.014,0.999
2026/05/14 10:40:00.351,0.001,-0.014,0.998
2026/05/14 10:40:00.371,0.0,-0.013,0.992
2026/05/14 10:40:00.391,0.002,-0.013,0.992
2026/05/14 10:40:00.411,-0.003,-0.014,0.998
2026/05/14 10:40:00.431,-0.001,-0.014,0.995
2026/05/14 10:40:00.450,-0.001,-0.015,0.997
2026/05/14 10:40:00.470,0.001,-0.011,0.995
2026/05/14 10:40:00.490,-0.003,-0.015,0.999
2026/05/14 10:40:00.510,-0.002,-0.014,1.002
2026/05/14 10:40:00.529,-0.001,-0.013,0.998
2026/05/14 10:40:00.549,0.0,-0.01,0.996
2026/05/14 10:40:00.569,0.001,-0.011,0.997
2026/05/14 10:40:00.589,-0.002,-0.012,0.998
2026/05/14 10:40:00.608,0.0,-0.021,0.999
2026/05/14 10:40:00.628,0.0,-0.011,1.0
2026/05/14 10:40:00.648,0.002,-0.011,0.995
2026/05/14 10:40:00.668,-0.004,-0.013,0.994
2026/05/14 10:40:00.688,-0.001,-0.015,0.999
2026/05/14 10:40:00.707,0.002,-0.01,0.997
2026/05/14 10:40:00.727,0.004,-0.01,1.0
2026/05/14 10:40:00.747,-0.002,-0.01,0.996
2026/05/14 10:40:00.767,0.001,-0.014,1.0
2026/05/14 10:40:00.786,-0.001,-0.011,0.997
2026/05/14 10:40:00.806,0.001,-0.014,0.998
2026/05/14 10:40:00.826,-0.001,-0.014,0.998
2026/05/14 10:40:00.846,0.0,-0.014,0.999
2026/05/14 10:40:00.865,-0.001,-0.016,0.993
2026/05/14 10:40:00.885,0.002,-0.019,0.999
2026/05/14 10:40:00.905,0.003,-0.017,0.997
2026/05/14 10:40:00.925,-0.004,-0.007,0.998
2026/05/14 10:40:00.944,0.006,-0.013,0.992
2026/05/14 10:40:00.964,-0.004,-0.006,0.999
2026/05/14 10:40:00.984,-0.003,-0.011,0.997
2026/05/14 10:40:01.004,0.006,-0.015,1.004
2026/05/14 10:40:01.024,-0.001,-0.013,1.003
2026/05/14 10:40:01.043,-0.004,-0.011,0.999
2026/05/14 10:40:01.063,-0.006,-0.009,0.996
2026/05/14 10:40:01.083,-0.009,-0.005,0.991
2026/05/14 10:40:01.103,-0.011,-0.011,0.994
2026/05/14 10:40:01.122,-0.01,-0.014,0.987
2026/05/14 10:40:01.142,0.0,-0.012,0.998
2026/05/14 10:40:01.162,-0.003,-0.011,0.995
2026/05/14 10:40:01.182,0.004,-0.012,0.998
2026/05/14 10:40:01.201,0.0,-0.016,0.998
2026/05/14 10:40:01.221,-0.002,-0.009,0.998
2026/05/14 10:40:01.241,0.001,-0.011,0.998
2026/05/14 10:40:01.261,-0.002,-0.015,0.998
2026/05/14 10:40:01.281,0.0,-0.015,0.998
2026/05/14 10:40:01.300,0.0,-0.009,0.991
2026/05/14 10:40:01.320,0.001,-0.015,0.999
2026/05/14 10:40:01.340,-0.005,-0.012,0.995
2026/05/14 10:40:01.360,-0.001,-0.016,1.002
2026/05/14 10:40:01.379,0.001,-0.015,1.002
2026/05/14 10:40:01.399,0.002,-0.019,0.994
2026/05/14 10:40:01.419,0.0,-0.019,0.993
2026/05/14 10:40:01.439,-0.003,-0.014,0.995
2026/05/14 10:40:01.458,-0.004,-0.008,0.999
2026/05/14 10:40:01.478,0.002,-0.008,0.996
2026/05/14 10:40:01.498,0.004,-0.014,0.993
2026/05/14 10:40:01.518,0.002,-0.012,0.995
2026/05/14 10:40:01.538,0.004,-0.015,0.999
2026/05/14 10:40:01.557,-0.002,-0.018,0.995
2026/05/14 10:40:01.577,-0.004,-0.019,0.995
2026/05/14 10:40:01.597,-0.005,-0.011,0.991
2026/05/14 10:40:01.617,-0.002,-0.013,0.997
2026/05/14 10:40:01.636,0.002,-0.016,0.998
2026/05/14 10:40:01.656,-0.006,-0.015,0.998
2026/05/14 10:40:01.676,0.0,-0.014,0.995
2026/05/14 10:40:01.696,-0.005,-0.004,1.003
2026/05/14 10:40:01.715,0.0,-0.013,0.994
2026/05/14 10:40:01.735,-0.001,-0.012,0.995
2026/05/14 10:40:01.755,-0.002,-0.013,0.994
2026/05/14 10:40:01.775,0.001,-0.012,0.995
2026/05/14 10:40:01.794,-0.001,-0.01,1.0
2026/05/14 10:40:01.814,0.0,-0.01,0.994
2026/05/14 10:40:01.834,0.003,-0.012,0.995
2026/05/14 10:40:01.854,0.0,-0.013,0.996
2026/05/14 10:40:01.874,-0.001,-0.017,0.997
2026/05/14 10:40:01.893,-0.003,-0.012,0.997
2026/05/14 10:40:01.913,0.0,-0.012,0.997
2026/05/14 10:40:01.933,0.0,-0.009,0.998
2026/05/14 10:40:01.953,-0.002,-0.012,0.999
2026/05/14 10:40:01.972,0.001,-0.015,0.997
2026/05/14 10:40:01.992,0.0,-0.011,1.0
2026/05/14 10:40:02.012,0.001,-0.013,1.0
2026/05/14 10:40:02.032,0.003,-0.014,0.999
2026/05/14 10:40:02.051,0.001,-0.013,0.996
2026/05/14 10:40:02.071,0.001,-0.014,1.004
2026/05/14 10:40:02.091,0.001,-0.013,0.993
2026/05/14 10:40:02.111,0.004,-0.014,1.002
2026/05/14 10:40:02.131,-0.002,-0.014,0.998
2026/05/14 10:40:02.150,-0.002,-0.014,0.997
2026/05/14 10:40:02.170,0.001,-0.01,0.998
2026/05/14 10:40:02.190,0.001,-0.013,1.0
2026/05/14 10:40:02.210,-0.001,-0.011,0.998
2026/05/14 10:40:02.229,0.001,-0.012,0.995
2026/05/14 10:40:02.249,-0.001,-0.009,0.999
2026/05/14 10:40:02.269,0.0,-0.012,1.0
2026/05/14 10:40:02.289,0.003,-0.011,0.999
2026/05/14 10:40:02.308,-0.004,-0.011,0.996
2026/05/14 10:40:02.328,0.0,-0.01,0.995
2026/05/14 10:40:02.348,-0.002,-0.013,0.998
2026/05/14 10:40:02.368,-0.002,-0.014,0.997
2026/05/14 10:40:02.387,-0.003,-0.015,0.996
2026/05/14 10:40:02.407,-0.001,-0.012,0.995
2026/05/14 10:40:02.427,0.0,-0.014,0.996
2026/05/14 10:40:02.447,0.0,-0.012,0.995
2026/05/14 10:40:02.467,0.003,-0.014,0.998
2026/05/14 10:40:02.486,-0.001,-0.016,1.002
2026/05/14 10:40:02.506,-0.001,-0.017,0.997
2026/05/14 10:40:02.526,-0.001,-0.013,0.998
2026/05/14 10:40:02.546,-0.001,-0.012,0.998
2026/05/14 10:40:02.565,-0.001,-0.012,0.998
2026/05/14 10:40:02.585,-0.001,-0.012,0.997
2026/05/14 10:40:02.605,0.002,-0.011,0.998
2026/05/14 10:40:02.625,-0.001,-0.014,0.996
2026/05/14 10:40:02.644,-0.002,-0.01,0.996
2026/05/14 10:40:02.664,-0.002,-0.014,0.999
2026/05/14 10:40:02.684,0.001,-0.013,0.997
2026/05/14 10:40:02.704,0.001,-0.009,0.997
2026/05/14 10:40:02.724,0.001,-0.01,0.993
2026/05/14 10:40:02.743,-0.002,-0.013,0.996
2026/05/14 10:40:02.763,0.0,-0.01,0.998
2026/05/14 10:40:02.783,0.0,-0.014,0.998
2026/05/14 10:40:02.803,-0.001,-0.015,0.999
2026/05/14 10:40:02.822,-0.001,-0.011,0.995
2026/05/14 10:40:02.842,0.0,-0.014,0.995
2026/05/14 10:40:02.862,0.003,-0.016,0.995
2026/05/14 10:40:02.882,-0.001,-0.019,1.0
2026/05/14 10:40:02.901,-0.001,-0.01,0.995
2026/05/14 10:40:02.921,-0.001,-0.013,0.998
2026/05/14 10:40:02.941,-0.001,-0.012,0.996
2026/05/14 10:40:02.961,0.0,-0.008,0.993
2026/05/14 10:40:02.981,-0.001,-0.01,0.998
2026/05/14 10:40:03.000,0.001,-0.015,1.0
2026/05/14 10:40:03.020,-0.001,-0.014,0.996
2026/05/14 10:40:03.040,-0.004,-0.01,0.995
2026/05/14 10:40:03.060,0.0,-0.01,0.995
2026/05/14 10:40:03.079,0.001,-0.014,0.99
2026/05/14 10:40:03.099,0.0,-0.014,0.998
2026/05/14 10:40:03.119,-0.007,-0.018,0.981
2026/05/14 10:40:03.139,0.0,-0.015,0.99
2026/05/14 10:40:03.158,-0.004,-0.015,0.994
2026/05/14 10:40:03.178,-0.002,-0.012,0.998
2026/05/14 10:40:03.198,0.0,-0.014,0.995
2026/05/14 10:40:03.218,-0.002,-0.009,0.998
2026/05/14 10:40:03.237,0.0,-0.009,1.0
2026/05/14 10:40:03.257,-0.002,-0.013,1.0
2026/05/14 10:40:03.277,-0.001,-0.016,0.997
2026/05/14 10:40:03.297,0.0,-0.014,0.998
2026/05/14 10:40:03.317,-0.003,-0.013,0.995
2026/05/14 10:40:03.336,-0.003,-0.01,0.998
2026/05/14 10:40:03.356,-0.001,-0.011,0.993
2026/05/14 10:40:03.376,0.002,-0.011,0.996
2026/05/14 10:40:03.396,-0.001,-0.018,1.0
2026/05/14 10:40:03.415,0.0,-0.013,0.999
2026/05/14 10:40:03.435,0.0,-0.01,0.996
2026/05/14 10:40:03.455,-0.004,-0.008,0.998
2026/05/14 10:40:03.475,-0.006,-0.01,1.002
2026/05/14 10:40:03.494,0.006,-0.004,1.0
2026/05/14 10:40:03.514,0.003,-0.013,1.003
2026/05/14 10:40:03.534,0.0,-0.017,0.992
2026/05/14 10:40:03.554,0.0,-0.014,0.994
2026/05/14 10:40:03.574,0.001,-0.014,0.996
2026/05/14 10:40:03.593,-0.001,-0.013,0.997
2026/05/14 10:40:03.613,0.002,-0.014,0.995
2026/05/14 10:40:03.633,0.001,-0.011,0.995
2026/05/14 10:40:03.653,0.002,-0.011,0.998
2026/05/14 10:40:03.672,0.0,-0.013,0.995
2026/05/14 10:40:03.692,0.001,-0.011,1.001
2026/05/14 10:40:03.712,-0.001,-0.017,1.0
2026/05/14 10:40:03.732,-0.002,-0.014,1.0
2026/05/14 10:40:03.751,0.0,-0.011,0.996
2026/05/14 10:40:03.771,0.0,-0.015,0.996
2026/05/14 10:40:03.791,-0.004,-0.013,1.0
2026/05/14 10:40:03.811,0.001,-0.015,0.999
2026/05/14 10:40:03.831,-0.002,-0.015,0.996
2026/05/14 10:40:03.850,-0.001,-0.016,0.998
2026/05/14 10:40:03.870,0.0,-0.014,0.995
2026/05/14 10:40:03.890,0.004,-0.011,1.0
2026/05/14 10:40:03.910,-0.002,-0.014,0.995
2026/05/14 10:40:03.929,-0.004,-0.016,1.0
2026/05/14 10:40:03.949,0.004,-0.01,0.999
2026/05/14 10:40:03.969,0.0,-0.01,0.998
2026/05/14 10:40:03.989,-0.001,-0.012,0.992
2026/05/14 10:40:04.008,0.0,-0.011,0.994
2026/05/14 10:40:04.028,-0.001,-0.014,0.998
2026/05/14 10:40:04.048,0.005,-0.01,0.999
2026/05/14 10:40:04.068,0.002,-0.013,0.999
2026/05/14 10:40:04.087,0.0,-0.011,0.995
2026/05/14 10:40:04.107,0.001,-0.011,0.996
2026/05/14 10:40:04.127,-0.003,-0.013,0.999
2026/05/14 10:40:04.147,0.001,-0.014,0.994
